ts 	 trial # 	 led 	 alpha 	 gamma 	 theta 	 target_pos 	 center_pos 	 pointer_pt
291.18881118881114	5	False	None	None	58.16388994026083	[ 701.05664552 -343.45328073]	None	None
291.2487512487512	5	False	None	None	58.20393526482643	[ 700.65575904 -343.70199674]	None	None
291.30869130869127	5	False	None	None	58.00766726864637	[ 702.61889777 -342.48032626]	None	None
291.3686313686313	5	False	None	None	57.9458572383167	[ 703.23627477 -342.09419805]	None	None
291.4285714285714	5	False	None	None	57.70888359270467	[ 705.59936863 -340.60765447]	None	None
291.48851148851145	5	False	None	None	57.67959673105852	[ 705.89098885 -340.42325879]	None	None
291.5484515484515	5	False	None	None	57.50578980959754	[ 707.6197064 -339.325872 ]	None	None
291.60839160839157	5	False	None	None	57.27918081501695	[ 709.8685898  -337.88723544]	None	None
291.66833166833163	5	False	None	None	57.14930882168562	[ 711.1548779  -337.05873187]	None	None
291.7282717282717	5	False	None	None	56.94380642164611	[ 713.18638423 -335.74180195]	None	None
291.78821178821175	5	False	None	None	56.803744389024125	[ 714.56826327 -334.84006479]	None	None
291.8481518481518	5	False	None	None	56.720912514427354	[ 715.38445981 -334.30519396]	None	None
291.9080919080919	5	False	None	None	56.59336397124932	[ 716.63976453 -333.47926796]	None	None
291.96803196803194	5	False	None	None	56.48236705645562	[ 717.73067323 -332.75824759]	None	None
292.027972027972	5	False	None	None	56.46615680933219	[ 717.8898751 -332.6527713]	None	None
292.08791208791206	5	False	None	None	56.381799928646636	[ 718.71786731 -332.10315392]	None	None
292.1478521478521	5	False	None	None	56.33306061918689	[ 719.19589151 -331.78504321]	None	None
292.2077922077922	5	False	57.02776262412581	87.70820737112699	56.30034022156447	[ 719.51665393 -331.57125632]	[316.47009277 289.03879801]	[320.01275635 202.20452881]
292.26773226773224	5	False	56.9672399306103	87.48262822539864	56.288105186549075	[ 719.63656424 -331.49126862]	[316.18330892 288.31144206]	[320.07006836 201.43764242]
292.3276723276723	5	False	None	None	56.21788223681879	[ 720.32445856 -331.03168431]	None	None
292.38761238761236	5	False	56.78613916035217	87.2618754728235	56.22453442637503	[ 720.25931879 -331.07525668]	[315.35534668 286.67877197]	[319.57914225 199.76867676]
292.4475524475524	5	False	None	None	56.35762441228497	[ 718.95500917 -331.94541649]	None	None
292.5074925074925	5	False	56.77130843598674	87.14587789755946	56.3663472730104	[ 718.86945278 -332.00234188]	[314.50378418 284.58241781]	[318.91316732 197.48881022]
292.56743256743255	5	False	56.74881219150269	87.0550388684964	56.44552706873698	[ 718.09243794 -332.51847326]	[313.75315348 283.49875895]	[318.29825846 196.45599365]
292.6273726273726	5	False	56.78484149864303	86.80031745266723	56.56551655441335	[ 716.91358795 -333.29857367]	[313.22558594 282.56986491]	[318.16931152 195.33827718]
292.68731268731267	5	False	56.764800937768015	87.01419450410594	56.61374304054464	[ 716.43932167 -333.61141784]	[312.79956055 281.71413167]	[317.41715495 194.4767863 ]
292.74725274725273	5	False	56.83160148840331	87.03326276127322	56.73428026341024	[ 715.25279099 -334.39159345]	[312.69696045 280.84358724]	[317.28845215 193.54927572]
292.8071928071928	5	False	56.86389435754728	87.051841205614	56.835469229017164	[ 714.25545304 -335.04460921]	[312.21378581 280.16090902]	[316.77994792 192.80845133]
292.86713286713285	5	False	56.84026070587453	87.15472022137286	56.86569077265778	[ 713.95736018 -335.23930009]	[311.84079997 279.52720133]	[316.24517822 192.26590983]
292.9270729270729	5	False	57.06220046077029	87.08721525996592	57.149123655738485	[ 711.15671049 -337.05754855]	[311.67358398 278.87528483]	[316.18933105 191.45247396]
292.987012987013	5	False	57.31284560372917	87.1829650762593	57.443706839368666	[ 708.23638773 -338.93262046]	[311.55617269 278.57596842]	[315.93121338 191.03924561]
293.04695304695304	5	False	None	None	57.43818428762024	[ 708.29122359 -338.89760666]	None	None
293.1068931068931	5	False	None	None	57.56941015474123	[ 706.98731236 -339.72816824]	None	None
293.16683316683316	5	False	57.52280270392253	86.6536380835792	57.768679061930946	[ 705.00367034 -340.9836752 ]	[310.98734538 277.34661865]	[316.17958577 189.70041911]
293.2267732267732	5	False	57.6132441244397	86.61412191984522	57.87250018131539	[ 703.96844584 -341.63507143]	[310.95080566 277.28041585]	[316.20876058 189.54941813]
293.2867132867133	5	False	57.703601356900556	86.62388735543948	57.97127320118893	[ 702.98246299 -342.25305259]	[310.94537354 277.27402751]	[316.18609619 189.58040365]
293.34665334665334	5	False	57.85433443764534	86.63022461170247	58.13325641220949	[ 701.36319481 -343.26283098]	[310.90970866 277.36728923]	[316.13582357 189.75545247]
293.4065934065934	5	False	57.88928207772542	86.75303484776917	58.15334078158847	[ 701.1622223  -343.38771473]	[310.89916992 277.77956136]	[315.93758138 190.1566569 ]
293.46653346653346	5	False	57.932775035776274	86.93341732657035	58.18911854076775	[ 700.80410683 -343.61000476]	[310.78971354 278.20831299]	[315.5509847  190.59566243]
293.5264735264735	5	False	58.01849886850226	87.33290133133886	58.241706758718	[ 700.27747624 -343.93633347]	[311.0690918  278.66335042]	[315.22243245 190.96193441]
293.5864135864136	5	False	58.13883493481585	87.55916037301662	58.33452092013856	[ 699.34728374 -344.51109868]	[311.24173991 279.23366292]	[315.04445394 191.61885579]
293.64635364635365	5	False	None	None	58.25894089085835	[ 700.10482451 -344.04317225]	None	None
293.7062937062937	5	False	None	None	58.23786473634207	[ 700.31596128 -343.91250872]	None	None
293.76623376623377	5	False	58.17021108606849	88.71319850237128	58.25875047215098	[ 700.1067323  -344.04199208]	[311.43670654 281.37286377]	[313.46433512 194.15572103]
293.82617382617383	5	False	None	None	58.123347719417104	[ 701.46232916 -343.2011932 ]	None	None
293.8861138861139	5	False	58.18091416227617	89.41621651398225	58.184798644255785	[ 700.84735396 -343.58317677]	[311.8147583  282.67588298]	[312.77071126 195.61710612]
293.94605394605395	5	False	None	None	57.965806709622825	[ 703.03705903 -342.21889549]	None	None
294.005994005994	5	False	57.893805676307004	89.70211765529993	57.843909385706915	[ 704.25364905 -341.45587375]	[311.77052816 283.3544515 ]	[312.29313151 196.14910889]
294.0659340659341	5	False	57.75678801423562	90.2103680524114	57.704660001245415	[ 705.64143032 -340.58107113]	[311.37841797 283.74477132]	[311.12833659 196.7125651 ]
294.12587412587413	5	False	None	None	57.655795869417965	[ 706.12791346 -340.27329423]	None	None
294.1858141858142	5	False	None	None	57.516017452311566	[ 707.51807252 -339.39059274]	None	None
294.24575424575426	5	False	57.47390029508433	90.48388000135661	57.373190059372405	[ 708.93632626 -338.4851365 ]	[311.02010091 284.79142253]	[310.35534668 197.83679199]
294.30569430569426	5	False	None	None	57.22432793316282	[ 710.41209696 -337.53766342]	None	None
294.3656343656343	5	False	None	None	57.0675107589402	[ 711.96406333 -336.5354148 ]	None	None
294.4255744255744	5	False	None	None	56.93981753445971	[ 713.22576984 -335.71616773]	None	None
294.48551448551444	5	False	56.954857382460936	91.3549390460828	56.86560380554486	[ 713.95821814 -335.23874006]	[309.45078532 285.88995361]	[307.46907552 199.13952637]
294.5454545454545	5	False	56.8205817711063	91.68763072514464	56.738563156547805	[ 715.21060135 -334.41926849]	[309.14562988 285.91870117]	[306.66123454 199.2072347 ]
294.60539460539457	5	False	56.66978972521903	91.94386660757587	56.581693714341625	[ 716.75452876 -333.40355905]	[308.82350667 286.22208659]	[305.95003255 199.47688802]
294.6653346653346	5	False	None	None	56.469273961980065	[ 717.85926366 -332.67305738]	None	None
294.7252747252747	5	False	56.460269261775586	92.13896285217399	56.407507259369424	[ 718.46562663 -332.27077616]	[308.04874674 286.19712321]	[304.87972005 199.45273844]
294.78521478521475	5	False	None	None	56.31854273126237	[ 719.33822737 -331.69020957]	None	None
294.8451548451548	5	False	None	None	56.28007845062585	[ 719.71522154 -331.43877916]	None	None
294.90509490509487	5	False	56.249926741057045	92.77736188592435	56.2827222923801	[ 719.68931426 -331.45606932]	[306.8302002  285.76432292]	[302.69818115 199.11977132]
294.96503496503493	5	False	None	None	56.288829161320706	[ 719.62946935 -331.49600238]	None	None
295.024975024975	5	False	None	None	56.44254381657736	[ 718.1217264  -332.49904648]	None	None
295.08491508491505	5	False	None	None	56.28413908203531	[ 719.67543066 -331.46533434]	None	None
295.1448551448551	5	False	56.20710751581299	93.23789040991618	56.378831590821704	[ 718.74698784 -332.08379187]	[305.13478597 285.26411947]	[300.31433105 198.79003906]
295.2047952047952	5	False	56.286996750858464	93.549227690814	56.48995446551374	[ 717.65614655 -332.80760162]	[304.84910075 285.19936117]	[299.56070964 198.77954102]
295.26473526473524	5	False	56.34407119918789	93.32224936829945	56.574815770829254	[ 716.8221586  -333.35892855]	[304.53365072 285.20422363]	[299.59769694 198.94268799]
295.3246753246753	5	False	56.41417675661556	93.36379761026807	56.67667318938242	[ 715.82006175 -334.01904383]	[304.17974854 285.21120199]	[299.18487549 199.0154012 ]
295.38461538461536	5	False	None	None	56.82558287561842	[ 714.35294566 -334.98088599]	None	None
295.4445554445554	5	False	None	None	56.969048322727254	[ 712.93710853 -335.90395313]	None	None
295.5044955044955	5	False	56.6805981614798	93.2176739476452	57.04417010472754	[ 712.19482313 -336.38587718]	[303.42543538 284.76816813]	[298.63920085 198.35961914]
295.56443556443554	5	False	56.793714752509075	93.30968803963925	57.19736205372797	[ 710.67916432 -337.36562178]	[303.11071777 284.6328125 ]	[298.18642171 198.24310303]
295.6243756243756	5	False	56.83504814997882	93.5234056718409	57.25740734361601	[ 710.08437125 -337.74853753]	[302.92433675 284.60502116]	[297.67189535 198.13378906]
295.68431568431566	5	False	57.00568291634869	93.5890282105653	57.452843826959594	[ 708.14565513 -338.99053872]	[302.84147135 284.56986491]	[297.48567708 198.03411865]
295.7442557442557	5	False	57.09927062410798	93.57310287715461	57.55315352059319	[ 707.14894778 -339.625438  ]	[302.84480794 284.62440999]	[297.51184082 198.06748454]
295.8041958041958	5	False	57.237278907459924	93.57237411086366	57.70203511460524	[ 705.66756993 -340.5645485 ]	[302.85121663 284.68206787]	[297.52062988 198.14585368]
295.86413586413585	5	False	57.381060703694025	93.62611608089001	57.84770602779323	[ 704.21578136 -341.47967805]	[302.94905599 284.80633545]	[297.53340658 198.21219889]
295.9240759240759	5	False	None	None	58.015017044930566	[ 702.54545831 -342.52619612]	None	None
295.98401598401597	5	False	57.55971220142944	93.4402511432854	58.031350103259506	[ 702.38223624 -342.62809678]	[302.96866862 285.06349691]	[297.84256999 198.59997559]
296.04395604395603	5	False	57.615739689189596	93.37781898723367	58.07781380147498	[ 701.91774916 -342.91772562]	[302.99853516 285.35186768]	[297.96901449 198.92419434]
296.1038961038961	5	False	57.647577499312845	93.2050050647377	58.10103788561407	[ 701.68549525 -343.06235043]	[303.10109456 285.45107015]	[298.33384196 199.03938802]
296.16383616383615	5	False	57.68117722289718	92.75856396695276	58.12097838529244	[ 701.48603226 -343.18645204]	[303.15535482 285.74163818]	[299.07299805 199.54441325]
296.2237762237762	5	False	57.770591414375865	92.13274678426467	58.23838716158553	[ 700.31072831 -343.91574848]	[302.77931722 285.92156982]	[299.63631185 199.63299561]
296.2837162837163	5	False	57.68525018870736	91.1946317415547	58.14381491645956	[ 701.25754751 -343.32849209]	[302.59165446 286.22782389]	[300.86551921 200.11930339]
296.34365634365633	5	False	57.63881760493939	90.15909092160568	58.101507561448756	[ 701.68079762 -343.0652743 ]	[302.37520345 286.37268066]	[302.2052002  200.46596273]
296.4035964035964	5	False	57.664274157585815	88.83017195235361	58.13297635751768	[ 701.36599684 -343.26108911]	[302.22359212 286.53774007]	[304.04040527 200.86529541]
296.46353646353646	5	False	57.58694269607499	87.2736386226017	58.05134659003244	[ 702.18236467 -342.75278992]	[302.07289632 286.69238281]	[306.21791585 201.04071045]
296.5234765234765	5	False	57.47638355649244	85.59947824758461	57.93843270948371	[ 703.31040514 -342.0477721 ]	[301.86751302 286.81284587]	[308.4954834  201.52931722]
296.5834165834166	5	False	57.45361153483523	83.76931951663092	57.906104363659715	[ 703.63311808 -341.8455094 ]	[301.83127848 287.02644857]	[311.17169189 202.05696615]
296.64335664335664	5	False	57.337091473854464	81.78968022808006	57.77657257546566	[ 704.92500376 -341.03326669]	[301.74778239 287.17329915]	[313.99350993 202.73449707]
296.7032967032967	5	False	57.22669694070278	79.78823920854312	57.660889217983	[ 706.07721719 -340.3053947 ]	[301.48002116 287.4508667 ]	[316.64263916 203.61895752]
296.76323676323676	5	False	57.13703336425345	78.01632702076726	57.56757810985628	[ 707.00552936 -339.71659333]	[301.28422038 287.62672933]	[319.00891113 204.40450033]
296.8231768231768	5	False	57.04904694202409	76.11634602816487	57.47497130393801	[ 707.92588543 -339.13074217]	[301.14727783 287.73533122]	[321.60306803 205.21470133]
296.8831168831169	5	False	56.9493327252431	74.43509407838793	57.36905577331984	[ 708.97734544 -338.45887451]	[300.99662272 287.8711141 ]	[323.86578369 205.97755941]
296.94305694305694	5	False	56.756631734159576	72.7792146638032	57.16174906510312	[ 711.03174765 -337.13821923]	[300.88739014 287.90897624]	[326.06964111 206.84724935]
297.002997002997	5	False	56.59848867268962	71.44583138785599	56.993574625632064	[ 712.6948313  -336.06140218]	[300.7461141  287.97554525]	[327.77264404 207.62325033]
297.06293706293707	5	False	None	None	56.951000376959854	[ 713.1153478  -335.78802631]	None	None
297.1228771228771	5	False	56.38245149157887	69.14221430720333	56.766237548439754	[ 714.93793845 -334.59801779]	[300.5205485  288.06205241]	[330.71447754 208.96230062]
297.1828171828172	5	False	56.28690747690298	68.19934672324248	56.675159602261004	[ 715.83496136 -334.00924765]	[300.36745199 287.97855632]	[331.83805339 209.43652344]
297.24275724275725	5	False	56.30973282341225	67.40685609576344	56.711792126265145	[ 715.47428167 -334.24622871]	[300.23095703 287.94217936]	[332.76475016 209.88966878]
297.3026973026973	5	False	56.26206910153049	66.82827241490833	56.665555011135076	[ 715.929502   -333.94707602]	[300.24884033 287.77642822]	[333.57576497 210.03989665]
297.3626373626374	5	False	56.10908612084935	66.23307490450041	56.503966211446844	[ 717.51850019 -332.89871826]	[300.2695109  287.58032227]	[334.41536458 210.16314697]
297.42257742257743	5	False	56.07071469660089	65.78152984636034	56.47010838359201	[ 717.85106919 -332.67848742]	[300.24985758 287.42755127]	[334.96697998 210.3649292 ]
297.48251748251744	5	False	None	None	56.494461612284404	[ 717.61187239 -332.83691471]	None	None
297.5424575424575	5	False	56.061072545041434	64.97131409503913	56.465752886164545	[ 717.89384168 -332.65014249]	[300.40893555 287.05818685]	[336.25498454 210.40144857]
297.60239760239756	5	False	56.01530719398968	64.78432472408268	56.41790242656621	[ 718.36360776 -332.33852473]	[300.5209554  286.83349609]	[336.62703451 210.27252197]
297.6623376623376	5	False	56.06795778281102	64.60870861087908	56.47972926146269	[ 717.75658121 -332.74108714]	[300.60675049 286.63039144]	[337.00754801 210.05344645]
297.7222777222777	5	False	56.02809944815564	64.43088343289523	56.44099992921794	[ 718.13688332 -332.48899216]	[300.65045166 286.45300293]	[337.34094238 209.8801473 ]
297.78221778221774	5	False	56.11562655602292	64.32185159476894	56.53817844154821	[ 717.18231793 -333.12105467]	[300.7434082  286.30594889]	[337.51818848 209.93029785]
297.8421578421578	5	False	56.20744000362185	64.1323519475631	56.636309064776725	[ 716.21731371 -333.75766602]	[300.80946859 286.27815755]	[337.85994466 209.97625732]
297.90209790209786	5	False	56.298595296340004	63.96079975369574	56.73870977092359	[ 715.20915706 -334.42021582]	[300.83410645 286.206014  ]	[338.17100016 209.89630127]
297.9620379620379	5	False	56.42508178500204	63.80236890677409	56.875602884552976	[ 713.85956883 -335.30312088]	[300.89912923 286.1693929 ]	[338.46091715 209.93446859]
